checkpoint,position,is_home,formation,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,cumul_in_game_time,cumul_received_succ,cumul_received_unsucc,cumul_times_pressured,cumul_pressured_succ,cumul_pressured_unsucc,cumul_pressured_success_rate,cumul_pressures_applied,cumul_pressures_won,cumul_pressures_lost,cumul_pressure_success_rate
H1_15,G,True,4-1-4-1,0,0,0.0,0.0,0.0,0,0,0,0,0,14,0,2,0,0,0,0.0,0,0,0,0.0
H1_30,G,True,4-1-4-1,0,0,0.0,0.0,0.0,0,0,0,0,0,29,2,2,0,0,0,0.0,0,0,0,0.0
H1_45,G,True,4-1-4-1,1,1,19.05,8.645,10.29,0,0,0,0,0,44,2,3,0,0,0,0.0,0,0,0,0.0
H2_15,G,True,4-1-4-1,1,1,19.05,8.645,10.29,0,0,0,0,0,59,2,4,0,0,0,0.0,0,0,0,0.0
H2_30,G,True,4-1-4-1,1,1,19.05,8.645,10.29,0,0,0,0,0,74,3,5,0,0,0,0.0,0,0,0,0.0
H1_15,D,True,4-1-4-1,2,5,68.15,6.806,7.46,0,0,0,0,0,14,3,3,4,2,2,0.5,1,1,0,1.0
H1_30,D,True,4-1-4-1,2,8,106.93,6.556,7.46,0,0,0,0,0,29,13,5,7,4,3,0.5714285714285714,5,4,1,0.8
H1_45,D,True,4-1-4-1,4,12,172.69,6.673,7.69,0,0,0,0,0,44,21,5,10,6,4,0.6,7,6,1,0.8571428571428571
H2_15,D,True,4-1-4-1,4,17,280.04,6.553,7.69,0,0,0,0,0,59,24,6,11,7,4,0.6363636363636364,8,7,1,0.875
H2_30,D,True,4-1-4-1,4,21,313.67,6.482,7.69,0,0,0,0,0,74,24,7,0,0,0,0.0,0,0,0,0.0
H1_15,D,True,4-1-4-1,2,4,68.49,7.165,7.87,0,0,0,0,0,14,4,1,0,0,0,0.0,2,1,1,0.5
H1_30,D,True,4-1-4-1,2,10,135.16,6.872,7.87,0,0,0,0,0,29,10,1,3,2,1,0.6666666666666666,3,1,2,0.3333333333333333
H1_45,D,True,4-1-4-1,4,14,239.74,6.93,8.53,0,0,0,0,0,44,22,3,4,3,1,0.75,6,1,5,0.16666666666666666
H2_15,D,True,4-1-4-1,4,16,271.93,6.933,8.53,0,0,0,0,0,59,24,4,5,3,2,0.6,9,3,6,0.3333333333333333
H2_30,D,True,4-1-4-1,4,18,289.83,6.868,8.53,0,0,0,0,0,74,25,9,6,4,2,0.6666666666666666,12,6,6,0.5
H1_15,D,True,4-1-4-1,1,5,80.36,6.873,8.95,0,0,0,0,0,14,1,1,1,1,0,1.0,0,0,0,0.0
H1_30,D,True,4-1-4-1,1,10,150.82,6.618,8.95,0,0,0,0,0,29,7,2,2,2,0,1.0,2,1,1,0.5
H1_45,D,True,4-1-4-1,2,14,235.02,6.752,9.24,0,0,0,0,0,44,15,2,12,6,6,0.5,4,2,2,0.5
H2_15,D,True,4-1-4-1,5,17,323.67,6.88,9.24,0,0,0,0,0,59,17,4,15,7,8,0.4666666666666667,5,3,2,0.6
H2_30,D,True,4-1-4-1,6,22,369.2,6.759,9.24,0,0,0,0,0,74,20,4,16,7,9,0.4375,7,5,2,0.7142857142857143
H1_15,A,True,4-1-4-1,4,15,183.3,6.533,7.68,0,0,0,0,0,14,1,0,4,1,3,0.25,9,2,7,0.2222222222222222
H1_30,A,True,4-1-4-1,7,21,278.2,6.64,8.25,0,0,0,0,0,29,0,0,0,0,0,0.0,18,4,14,0.2222222222222222
H1_45,A,True,4-1-4-1,8,26,358.61,6.629,8.25,0,0,0,0,0,44,2,0,8,3,5,0.375,25,5,20,0.2
H2_15,A,True,4-1-4-1,10,37,518.12,6.626,8.25,0,0,0,0,0,59,5,0,9,4,5,0.4444444444444444,28,6,22,0.21428571428571427
H2_30,A,True,4-1-4-1,12,44,658.11,6.627,8.25,0,0,0,0,0,74,8,0,12,4,8,0.3333333333333333,29,6,23,0.20689655172413793
H1_15,M,True,4-1-4-1,4,9,138.44,6.866,8.45,0,0,0,0,1,14,1,2,4,1,3,0.25,9,2,7,0.2222222222222222
H1_30,M,True,4-1-4-1,5,15,213.52,6.69,8.45,0,0,0,0,1,29,4,2,7,3,4,0.42857142857142855,14,4,10,0.2857142857142857
H1_45,M,True,4-1-4-1,6,23,337.26,6.659,8.45,1,1,1,1,1,44,12,2,14,6,8,0.42857142857142855,23,5,18,0.21739130434782608
H2_15,M,True,4-1-4-1,11,32,575.66,6.822,8.87,2,2,1,2,0,59,15,2,0,0,0,0.0,33,8,25,0.24242424242424243
H2_30,M,True,4-1-4-1,12,38,664.35,6.798,8.87,2,2,1,2,0,74,17,3,19,7,12,0.3684210526315789,38,9,29,0.23684210526315788
H1_15,M,True,4-1-4-1,0,8,153.41,6.522,7.13,0,0,0,0,0,14,1,0,0,0,0,0.0,1,0,1,0.0
H1_30,M,True,4-1-4-1,2,17,281.29,6.638,7.51,0,0,0,0,0,29,9,0,2,1,1,0.5,7,3,4,0.42857142857142855
H1_45,M,True,4-1-4-1,3,21,347.05,6.672,9.09,0,0,0,0,0,44,13,0,7,3,4,0.42857142857142855,12,3,9,0.25
H2_15,M,True,4-1-4-1,4,31,472.78,6.541,9.09,0,0,0,0,0,59,16,0,0,0,0,0.0,13,4,9,0.3076923076923077
H2_30,M,True,4-1-4-1,4,36,539.99,6.502,9.09,0,0,0,0,0,74,17,1,0,0,0,0.0,14,5,9,0.35714285714285715
H1_15,M,True,4-1-4-1,4,10,249.47,7.041,9.88,0,0,0,0,0,14,0,0,2,1,1,0.5,3,1,2,0.3333333333333333
H1_30,M,True,4-1-4-1,9,20,391.11,6.904,9.88,0,0,0,0,0,29,1,0,3,1,2,0.3333333333333333,5,1,4,0.2
H1_45,M,True,4-1-4-1,12,30,531.38,6.884,9.88,0,0,0,0,0,44,8,0,8,4,4,0.5,6,1,5,0.16666666666666666
H2_15,M,True,4-1-4-1,16,39,727.49,6.909,9.88,0,0,0,0,0,59,9,1,11,5,6,0.45454545454545453,12,5,7,0.4166666666666667
H2_30,M,True,4-1-4-1,19,47,845.74,6.916,9.88,0,0,0,0,0,74,9,2,14,6,8,0.42857142857142855,16,6,10,0.375
H1_15,M,True,4-1-4-1,2,10,159.45,6.725,7.79,0,0,0,0,0,14,0,2,3,1,2,0.3333333333333333,7,4,3,0.5714285714285714
H1_30,M,True,4-1-4-1,3,16,256.25,6.647,8.44,2,1,2,2,0,29,3,2,5,2,3,0.4,13,6,7,0.46153846153846156
H1_45,M,True,4-1-4-1,3,25,376.9,6.48,8.44,2,1,2,2,0,44,3,4,6,3,3,0.5,15,7,8,0.4666666666666667
H2_15,M,True,4-1-4-1,4,36,532.34,6.455,9.02,2,1,2,2,0,59,0,0,7,3,4,0.42857142857142855,0,0,0,0.0
H2_30,M,True,4-1-4-1,6,42,642.53,6.531,9.02,3,1,3,3,0,74,6,4,10,5,5,0.5,19,8,11,0.42105263157894735
H1_15,D,True,4-1-4-1,2,9,103.61,6.639,7.77,0,0,0,0,1,14,3,1,3,1,2,0.3333333333333333,8,5,3,0.625
H1_30,D,True,4-1-4-1,3,18,235.81,6.512,8.24,1,1,0,1,1,29,5,2,6,2,4,0.3333333333333333,11,5,6,0.45454545454545453
H1_45,D,True,4-1-4-1,6,22,345.42,6.761,8.79,1,1,0,1,1,44,10,2,7,3,4,0.42857142857142855,13,7,6,0.5384615384615384
H2_15,D,True,4-1-4-1,7,30,434.87,6.688,8.79,2,2,1,2,0,59,12,3,9,3,6,0.3333333333333333,14,8,6,0.5714285714285714
H2_30,D,True,4-1-4-1,7,36,526.43,6.597,8.79,2,2,1,2,0,74,0,0,0,0,0,0.0,17,9,8,0.5294117647058824
H1_15,M,True,4-1-4-1,1,8,123.71,6.551,8.67,0,0,0,0,0,14,3,3,3,2,1,0.6666666666666666,6,3,3,0.5
H1_30,M,True,4-1-4-1,1,13,190.91,6.465,8.67,0,0,0,0,0,29,6,3,8,6,2,0.75,13,5,8,0.38461538461538464
H1_45,M,True,4-1-4-1,2,19,296.34,6.468,8.67,1,1,1,1,0,44,15,3,17,11,6,0.6470588235294118,17,7,10,0.4117647058823529
H2_15,M,True,4-1-4-1,3,23,393.86,6.575,8.67,1,1,1,1,0,59,17,4,0,0,0,0.0,0,0,0,0.0
H2_30,M,True,4-1-4-1,4,27,464.23,6.637,8.67,1,1,1,1,0,74,0,0,18,12,6,0.6666666666666666,22,11,11,0.5
H1_30,G,False,4-1-4-1,0,2,19.81,9.405,12.02,0,0,0,0,0,29,4,2,0,0,0,0.0,0,0,0,0.0
H1_45,G,False,4-1-4-1,0,2,19.81,9.405,12.02,0,0,0,0,0,44,5,3,1,1,0,1.0,0,0,0,0.0
H2_15,G,False,4-1-4-1,0,2,19.81,9.405,12.02,0,0,0,0,0,59,6,3,0,0,0,0.0,0,0,0,0.0
H2_30,G,False,4-1-4-1,0,2,19.81,9.405,12.02,0,0,0,0,0,74,6,4,0,0,0,0.0,0,0,0,0.0
H1_15,D,False,4-1-4-1,5,11,233.68,7.098,9.48,0,0,0,0,1,14,6,0,3,3,0,1.0,4,2,2,0.5
H1_30,D,False,4-1-4-1,8,14,318.69,7.169,9.48,1,1,1,1,0,29,14,0,5,5,0,1.0,5,3,2,0.6
H1_45,D,False,4-1-4-1,11,26,508.58,6.955,9.48,1,1,1,1,0,44,20,1,7,7,0,1.0,8,4,4,0.5
H2_15,D,False,4-1-4-1,16,35,780.37,7.044,9.48,1,1,1,1,0,59,26,1,11,9,2,0.8181818181818182,10,5,5,0.5
H2_30,D,False,4-1-4-1,20,46,977.34,6.987,9.48,1,1,1,1,0,74,33,1,13,10,3,0.7692307692307693,11,5,6,0.45454545454545453
H1_15,D,False,4-1-4-1,1,7,102.21,6.656,8.62,0,0,0,0,0,14,13,0,8,7,1,0.875,1,1,0,1.0
H1_30,D,False,4-1-4-1,2,9,134.76,6.665,8.62,0,0,0,0,0,29,27,0,14,11,3,0.7857142857142857,0,0,0,0.0
H1_45,D,False,4-1-4-1,3,12,192.17,6.673,8.62,0,0,0,0,0,44,33,0,16,13,3,0.8125,0,0,0,0.0
H2_15,D,False,4-1-4-1,4,17,291.61,6.708,8.62,0,0,0,0,0,59,42,1,0,0,0,0.0,2,2,0,1.0
H2_30,D,False,4-1-4-1,4,22,361.59,6.583,8.62,0,0,0,0,0,74,51,1,0,0,0,0.0,3,2,1,0.6666666666666666
H1_15,D,False,4-1-4-1,1,9,124.69,6.368,7.4,0,0,0,0,1,14,17,0,1,1,0,1.0,0,0,0,0.0
H1_30,D,False,4-1-4-1,3,13,180.98,6.472,8.03,1,0,1,1,1,29,29,0,2,2,0,1.0,0,0,0,0.0
H1_45,D,False,4-1-4-1,4,16,225.03,6.457,8.03,1,0,1,1,1,44,38,0,4,4,0,1.0,5,2,3,0.4
H2_15,D,False,4-1-4-1,5,22,320.24,6.518,8.03,1,0,1,1,1,59,45,1,0,0,0,0.0,6,3,3,0.5
H2_30,D,False,4-1-4-1,5,25,361.43,6.497,8.03,1,0,1,1,1,74,59,4,8,7,1,0.875,8,5,3,0.625
H1_15,M,False,4-1-4-1,2,7,97.71,6.733,8.03,0,0,0,0,0,14,9,0,6,4,2,0.6666666666666666,4,3,1,0.75
H1_30,M,False,4-1-4-1,3,10,144.07,6.61,8.03,0,0,0,0,0,29,18,2,14,9,5,0.6428571428571429,6,4,2,0.6666666666666666
H1_45,M,False,4-1-4-1,4,12,202.15,6.72,8.83,0,0,0,0,0,44,28,2,22,15,7,0.6818181818181818,13,8,5,0.6153846153846154
H2_15,M,False,4-1-4-1,4,16,288.12,6.579,8.83,0,0,0,0,0,59,30,2,23,15,8,0.6521739130434783,0,0,0,0.0
H2_30,M,False,4-1-4-1,5,21,338.77,6.565,8.83,1,1,1,1,0,74,37,2,27,17,10,0.6296296296296297,16,11,5,0.6875
H1_15,M,False,4-1-4-1,2,6,95.66,6.79,7.9,1,1,0,1,0,14,10,1,7,2,5,0.2857142857142857,3,2,1,0.6666666666666666
H1_30,M,False,4-1-4-1,3,9,150.7,6.872,9.29,1,1,0,1,0,29,15,3,12,6,6,0.5,6,4,2,0.6666666666666666
H1_45,M,False,4-1-4-1,7,12,276.7,7.201,9.29,2,1,1,2,0,44,19,3,14,6,8,0.42857142857142855,7,4,3,0.5714285714285714
H2_15,M,False,4-1-4-1,9,18,423.03,7.234,9.29,2,1,1,2,0,59,21,4,15,6,9,0.4,8,4,4,0.5
H2_30,M,False,4-1-4-1,9,24,488.05,7.038,9.29,2,1,1,2,0,74,27,4,17,7,10,0.4117647058823529,9,5,4,0.5555555555555556
H1_15,M,False,4-1-4-1,1,3,41.66,6.672,8.28,0,0,0,0,0,14,11,0,7,5,2,0.7142857142857143,1,0,1,0.0
H1_30,M,False,4-1-4-1,2,7,111.54,6.61,8.42,1,0,1,1,0,29,25,0,16,11,5,0.6875,3,0,3,0.0
H1_45,M,False,4-1-4-1,5,11,214.33,6.844,8.53,1,0,1,1,0,44,32,3,21,16,5,0.7619047619047619,9,3,6,0.3333333333333333
H2_15,M,False,4-1-4-1,7,15,326.74,7.024,9.26,1,0,1,1,0,59,42,3,26,21,5,0.8076923076923077,11,4,7,0.36363636363636365
H2_30,M,False,4-1-4-1,8,19,382.22,6.94,9.26,1,0,1,1,0,74,49,4,28,23,5,0.8214285714285714,12,5,7,0.4166666666666667
H1_15,A,False,4-1-4-1,2,4,65.97,6.848,7.38,0,0,0,0,1,14,0,0,1,0,1,0.0,4,2,2,0.5
H1_30,A,False,4-1-4-1,7,14,242.69,6.963,8.16,1,1,1,1,0,29,4,0,7,2,5,0.2857142857142857,11,4,7,0.36363636363636365
H1_45,A,False,4-1-4-1,9,21,369.96,6.875,8.73,1,1,1,1,0,44,7,0,11,4,7,0.36363636363636365,21,10,11,0.47619047619047616
H2_15,A,False,4-1-4-1,13,25,484.27,6.916,8.73,1,1,1,1,0,59,0,0,13,5,8,0.38461538461538464,23,12,11,0.5217391304347826
H1_15,M,False,4-1-4-1,0,16,184.75,6.125,6.62,0,0,0,0,0,14,8,0,5,2,3,0.4,2,1,1,0.5
H1_30,M,False,4-1-4-1,1,22,260.49,6.256,7.24,0,0,0,0,0,29,21,0,10,5,5,0.5,10,4,6,0.4
H1_45,M,False,4-1-4-1,1,27,318.1,6.267,7.24,1,1,1,1,0,44,28,0,17,10,7,0.5882352941176471,14,4,10,0.2857142857142857
H2_30,M,False,4-1-4-1,3,12,165.64,6.691,7.5,0,0,0,0,0,9,8,0,2,1,1,0.5,2,1,1,0.5
H1_15,M,False,4-1-4-1,4,6,131.27,7.231,8.32,0,0,0,0,0,14,6,0,3,1,2,0.3333333333333333,2,1,1,0.5
H1_30,M,False,4-1-4-1,5,11,225.13,6.982,8.32,0,0,0,0,0,29,12,1,4,2,2,0.5,0,0,0,0.0
H1_45,M,False,4-1-4-1,7,16,323.63,6.935,8.32,0,0,0,0,0,44,20,2,5,2,3,0.4,11,7,4,0.6363636363636364
H2_15,M,False,4-1-4-1,7,22,454.9,6.826,8.32,0,0,0,0,0,59,25,3,9,3,6,0.3333333333333333,14,9,5,0.6428571428571429
H1_15,D,False,4-1-4-1,4,7,161.91,7.055,8.92,0,0,0,0,0,14,11,0,5,2,3,0.4,3,2,1,0.6666666666666666
H1_30,D,False,4-1-4-1,7,11,235.06,7.09,8.92,0,0,0,0,0,29,15,2,7,4,3,0.5714285714285714,0,0,0,0.0
H1_45,D,False,4-1-4-1,8,21,373.81,6.851,8.92,0,0,0,0,0,44,18,3,10,6,4,0.6,4,2,2,0.5
H2_30,A,False,4-1-4-1,1,7,82.14,6.54,7.75,1,0,1,1,0,9,1,0,1,0,1,0.0,1,0,1,0.0
H2_15,M,False,4-1-4-1,0,2,57.72,6.345,6.89,0,0,0,0,0,1,1,0,3,1,2,0.3333333333333333,0,0,0,0.0
H2_30,M,False,4-1-4-1,1,14,216.3,6.365,7.29,1,1,1,1,0,16,8,1,9,1,8,0.1111111111111111,2,0,2,0.0
H2_15,D,False,4-1-4-1,4,7,140.58,7.222,8.44,0,0,0,0,0,14,1,0,0,0,0,0.0,0,0,0,0.0
H2_30,D,False,4-1-4-1,7,17,287.64,6.976,8.44,0,0,0,0,0,29,5,1,3,3,0,1.0,3,3,0,1.0
H1_15,G,True,4-4-2,0,0,0.0,0.0,0.0,0,0,0,0,0,14,3,4,0,0,0,0.0,0,0,0,0.0
H1_30,G,True,4-4-2,0,0,0.0,0.0,0.0,0,0,0,0,0,29,5,8,0,0,0,0.0,0,0,0,0.0
H1_45,G,True,4-4-2,1,0,8.25,8.86,8.86,0,0,0,0,0,44,15,33,1,1,0,1.0,0,0,0,0.0
H2_15,G,True,4-4-2,1,0,8.25,8.86,8.86,0,0,0,0,0,59,0,0,0,0,0,0.0,0,0,0,0.0
H2_30,G,True,4-4-2,1,0,8.25,8.86,8.86,0,0,0,0,0,74,15,35,0,0,0,0.0,0,0,0,0.0
H1_15,D,True,4-4-2,2,8,108.22,6.738,7.34,0,0,0,0,0,14,11,2,8,6,2,0.75,5,3,2,0.6
H1_30,D,True,4-4-2,3,15,189.87,6.572,8.13,0,0,0,0,0,29,24,8,14,10,4,0.7142857142857143,9,6,3,0.6666666666666666
H1_45,D,True,4-4-2,3,25,307.02,6.451,8.13,0,0,0,0,0,44,33,23,15,11,4,0.7333333333333333,13,9,4,0.6923076923076923
H2_15,D,True,4-4-2,4,29,364.9,6.46,8.27,0,0,0,0,0,59,40,26,19,13,6,0.6842105263157895,14,10,4,0.7142857142857143
H2_30,D,True,4-4-2,6,37,481.19,6.471,8.27,0,0,0,0,0,74,45,31,26,16,10,0.6153846153846154,15,11,4,0.7333333333333333
H1_15,D,True,4-4-2,1,8,152.86,6.57,8.24,0,0,0,0,0,14,8,2,5,4,1,0.8,1,0,1,0.0
H1_30,D,True,4-4-2,4,22,351.01,6.607,8.24,0,0,0,0,0,29,17,2,9,8,1,0.8888888888888888,4,3,1,0.75
H1_45,D,True,4-4-2,5,30,484.41,6.644,8.24,0,0,0,0,0,44,21,8,12,9,3,0.75,5,4,1,0.8
H2_15,D,True,4-4-2,9,36,630.44,6.773,8.24,0,0,0,0,0,59,28,10,16,12,4,0.75,8,5,3,0.625
H2_30,D,True,4-4-2,11,45,769.28,6.763,8.24,0,0,0,0,0,74,36,11,19,13,6,0.6842105263157895,0,0,0,0.0
H1_15,M,True,4-4-2,1,7,114.56,6.452,7.39,0,0,0,0,0,14,13,2,8,5,3,0.625,2,0,2,0.0
H1_30,M,True,4-4-2,1,17,285.78,6.443,7.39,0,0,0,0,0,29,28,8,16,11,5,0.6875,10,6,4,0.6
H1_45,M,True,4-4-2,1,26,405.47,6.383,7.39,0,0,0,0,0,44,35,21,19,12,7,0.631578947368421,17,9,8,0.5294117647058824
H2_15,M,True,4-4-2,1,29,444.63,6.331,7.39,0,0,0,0,0,59,43,22,20,13,7,0.65,0,0,0,0.0
H2_30,M,True,4-4-2,1,33,522.09,6.344,7.39,0,0,0,0,0,74,46,24,21,14,7,0.6666666666666666,0,0,0,0.0
H1_15,D,True,4-4-2,0,4,39.17,6.14,6.94,0,0,0,0,0,14,9,2,0,0,0,0.0,0,0,0,0.0
H1_30,D,True,4-4-2,1,8,96.53,6.482,7.13,0,0,0,0,0,29,19,6,2,2,0,1.0,3,0,3,0.0
H1_45,D,True,4-4-2,2,15,189.62,6.461,8.35,0,0,0,0,0,44,25,17,5,4,1,0.8,5,2,3,0.4
H2_15,D,True,4-4-2,2,19,231.74,6.443,8.35,0,0,0,0,0,59,35,18,7,5,2,0.7142857142857143,0,0,0,0.0
H2_30,D,True,4-4-2,2,24,280.38,6.413,8.35,1,0,1,1,0,74,40,18,9,7,2,0.7777777777777778,8,4,4,0.5
H1_15,D,True,4-4-2,1,5,62.68,6.408,7.54,0,0,0,0,0,14,17,8,9,7,2,0.7777777777777778,4,3,1,0.75
H1_30,D,True,4-4-2,2,9,108.56,6.566,7.54,0,0,0,0,0,29,27,11,12,10,2,0.8333333333333334,5,3,2,0.6
H1_45,D,True,4-4-2,4,16,218.46,6.665,7.58,0,0,0,0,0,44,32,22,15,11,4,0.7333333333333333,10,6,4,0.6
H2_15,D,True,4-4-2,5,21,282.73,6.662,8.24,0,0,0,0,0,59,37,22,19,11,8,0.5789473684210527,11,6,5,0.5454545454545454
H2_30,D,True,4-4-2,5,23,299.63,6.627,8.24,0,0,0,0,0,74,42,23,22,13,9,0.5909090909090909,12,6,6,0.5
H1_15,M,True,4-4-2,1,10,168.11,6.509,7.51,0,0,0,0,0,14,9,6,12,8,4,0.6666666666666666,3,2,1,0.6666666666666666
H1_30,M,True,4-4-2,3,18,316.53,6.519,8.34,1,1,1,1,0,29,15,7,17,11,6,0.6470588235294118,4,2,2,0.5
H1_45,M,True,4-4-2,4,27,432.99,6.466,8.34,1,1,1,1,0,44,21,24,25,17,8,0.68,8,4,4,0.5
H2_15,M,True,4-4-2,7,33,535.75,6.534,8.34,1,1,1,1,0,59,29,24,27,18,9,0.6666666666666666,14,7,7,0.5
H2_30,M,True,4-4-2,12,46,749.55,6.643,8.78,1,1,1,1,0,74,34,26,34,22,12,0.6470588235294118,19,11,8,0.5789473684210527
H2_30,M,True,4-4-2,1,8,101.56,6.27,7.84,0,0,0,0,0,12,7,1,5,3,2,0.6,2,2,0,1.0
H2_30,A,True,4-4-2,1,8,97.23,6.491,7.5,1,0,1,1,0,12,4,0,5,4,1,0.8,1,1,0,1.0
H1_15,A,True,4-4-2,0,10,121.24,6.154,6.71,0,0,0,0,0,14,7,1,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666
H1_30,A,True,4-4-2,1,19,240.04,6.417,8.26,0,0,0,0,0,29,18,3,9,5,4,0.5555555555555556,7,3,4,0.42857142857142855
H1_45,A,True,4-4-2,2,28,364.25,6.39,8.48,0,0,0,0,0,44,24,17,13,5,8,0.38461538461538464,15,6,9,0.4
H2_15,A,True,4-4-2,5,36,494.73,6.498,8.48,0,0,0,0,0,59,27,19,15,7,8,0.4666666666666667,18,7,11,0.3888888888888889
H1_15,M,True,4-4-2,0,3,35.55,6.023,6.39,1,0,1,1,1,14,14,4,11,9,2,0.8181818181818182,4,2,2,0.5
H1_30,M,True,4-4-2,0,11,129.97,6.104,6.55,2,1,2,2,0,29,25,9,17,14,3,0.8235294117647058,8,5,3,0.625
H1_45,M,True,4-4-2,4,23,307.76,6.597,7.66,2,1,2,2,0,44,34,27,21,14,7,0.6666666666666666,14,7,7,0.5
H2_15,M,True,4-4-2,4,31,397.97,6.491,7.66,2,1,2,2,0,59,40,30,23,16,7,0.6956521739130435,16,9,7,0.5625
H2_30,M,True,4-4-2,4,36,475.12,6.445,7.66,3,2,3,3,0,74,46,33,28,19,9,0.6785714285714286,19,10,9,0.5263157894736842
H1_15,M,True,4-4-2,2,11,165.24,6.748,7.9,0,0,0,0,0,14,12,1,6,4,2,0.6666666666666666,2,2,0,1.0
H1_30,M,True,4-4-2,5,20,321.21,6.72,7.9,0,0,0,0,0,29,18,7,9,5,4,0.5555555555555556,6,5,1,0.8333333333333334
H1_45,M,True,4-4-2,9,31,512.66,6.73,8.11,0,0,0,0,0,44,27,22,12,6,6,0.5,9,6,3,0.6666666666666666
H2_15,M,True,4-4-2,11,43,703.83,6.707,8.11,0,0,0,0,0,59,33,23,13,7,6,0.5384615384615384,11,7,4,0.6363636363636364
H2_30,M,True,4-4-2,12,46,752.82,6.697,8.11,1,0,1,1,0,74,40,24,17,10,7,0.5882352941176471,12,7,5,0.5833333333333334
H1_15,A,True,4-4-2,2,9,189.27,6.773,9.48,1,1,1,1,0,14,13,1,10,7,3,0.7,1,1,0,1.0
H1_30,A,True,4-4-2,4,14,288.41,6.887,9.48,1,1,1,1,0,29,20,4,20,11,9,0.55,6,3,3,0.5
H1_45,A,True,4-4-2,8,23,454.71,7.123,9.59,2,1,2,2,0,44,23,10,23,12,11,0.5217391304347826,11,4,7,0.36363636363636365
H2_15,A,True,4-4-2,12,34,607.29,7.026,9.59,2,1,2,2,0,59,29,11,28,14,14,0.5,15,7,8,0.4666666666666667
H1_15,G,False,4-3-3,0,0,0.0,0.0,0.0,0,0,0,0,0,14,2,2,0,0,0,0.0,0,0,0,0.0
H1_30,G,False,4-3-3,0,1,4.61,5.88,5.88,0,0,0,0,0,29,4,5,0,0,0,0.0,0,0,0,0.0
H1_45,G,False,4-3-3,0,1,4.61,5.88,5.88,0,0,0,0,0,44,9,5,0,0,0,0.0,0,0,0,0.0
H2_15,G,False,4-3-3,0,1,4.61,5.88,5.88,0,0,0,0,0,59,10,5,0,0,0,0.0,0,0,0,0.0
H2_30,G,False,4-3-3,0,1,4.61,5.88,5.88,0,0,0,0,0,74,0,0,0,0,0,0.0,0,0,0,0.0
H2_30,D,False,4-3-3,3,8,100.31,6.688,8.09,0,0,0,0,0,13,0,2,3,1,2,0.3333333333333333,5,2,3,0.4
H1_15,D,False,4-3-3,0,2,27.08,5.805,5.99,1,0,1,1,0,14,2,5,1,1,0,1.0,0,0,0,0.0
H1_30,D,False,4-3-3,1,4,50.67,6.596,7.39,1,0,1,1,0,29,5,6,4,2,2,0.5,0,0,0,0.0
H1_45,D,False,4-3-3,2,9,140.62,6.73,7.88,1,0,1,1,0,44,20,9,0,0,0,0.0,1,0,1,0.0
H1_15,M,False,4-3-3,1,11,132.13,6.211,7.37,0,0,0,0,0,14,3,3,3,2,1,0.6666666666666666,7,4,3,0.5714285714285714
H1_30,M,False,4-3-3,1,18,226.13,6.233,7.37,0,0,0,0,0,29,8,6,6,3,3,0.5,12,8,4,0.6666666666666666
H1_45,M,False,4-3-3,2,23,305.87,6.316,7.37,1,1,0,1,0,44,20,11,11,7,4,0.6363636363636364,15,10,5,0.6666666666666666
H2_15,M,False,4-3-3,4,33,442.43,6.43,8.37,1,1,0,1,0,59,22,13,12,8,4,0.6666666666666666,16,11,5,0.6875
H2_30,M,False,4-3-3,5,37,495.95,6.486,8.37,1,1,0,1,0,74,25,13,13,9,4,0.6923076923076923,17,11,6,0.6470588235294118
H1_15,D,False,4-3-3,0,2,13.98,6.12,6.32,0,0,0,0,0,14,0,7,1,0,1,0.0,0,0,0,0.0
H1_30,D,False,4-3-3,0,4,46.61,6.232,6.47,0,0,0,0,0,29,2,11,7,4,3,0.5714285714285714,1,0,1,0.0
H1_45,D,False,4-3-3,0,10,120.79,6.237,6.74,0,0,0,0,0,44,10,16,10,5,5,0.5,3,2,1,0.6666666666666666
H2_15,D,False,4-3-3,1,15,195.23,6.419,7.38,0,0,0,0,0,59,11,21,13,7,6,0.5384615384615384,5,2,3,0.4
H2_30,D,False,4-3-3,1,18,217.44,6.334,7.38,0,0,0,0,0,74,13,22,14,7,7,0.5,7,2,5,0.2857142857142857
H1_15,A,False,4-3-3,1,9,111.88,6.509,7.83,1,0,1,1,0,14,3,12,2,1,1,0.5,7,1,6,0.14285714285714285
H1_30,A,False,4-3-3,1,15,215.58,6.386,7.83,1,0,1,1,0,29,8,23,4,3,1,0.75,12,2,10,0.16666666666666666
H1_45,A,False,4-3-3,3,21,335.87,6.524,8.63,1,0,1,1,0,44,24,35,0,0,0,0.0,19,3,16,0.15789473684210525
H2_15,A,False,4-3-3,4,25,431.32,6.618,8.63,1,0,1,1,0,59,0,0,0,0,0,0.0,23,4,19,0.17391304347826086
H1_15,M,False,4-3-3,1,10,118.25,6.332,7.24,1,0,0,1,0,14,3,3,2,1,1,0.5,11,2,9,0.18181818181818182
H1_30,M,False,4-3-3,1,17,206.83,6.264,7.24,1,0,0,1,0,29,5,11,5,1,4,0.2,19,4,15,0.21052631578947367
