iter	PRAUC:type=Classic;use_weights=false	Logloss	BrierScore:use_weights=false	Logloss:use_weights=true	Logloss:use_weights=false
370	0.107979993	0.5077999653	0.1048755255	0.5077999653	0.3850974242
371	0.1078253614	0.5076313752	0.104724826	0.5076313752	0.3847222274
372	0.1075762189	0.5074722741	0.1045867644	0.5074722741	0.3843790963
373	0.1076429347	0.5073569229	0.1044896655	0.5073569229	0.3841353668
374	0.1076353879	0.50722609	0.1043949241	0.50722609	0.3838940362
375	0.1076353879	0.507087354	0.1042516903	0.507087354	0.3835403496
376	0.1076353879	0.5069495479	0.104109204	0.5069495479	0.3831882716
377	0.1076250334	0.5067583699	0.1039644383	0.5067583699	0.3828257329
378	0.1076726965	0.5066089165	0.1038253863	0.5066089165	0.3824774276
379	0.1076726965	0.5064737761	0.1036850656	0.5064737761	0.3821299985
380	0.1076726965	0.5063395409	0.1035454747	0.5063395409	0.3817841449
381	0.1076726965	0.5062062048	0.1034066092	0.5062062048	0.3814398585
382	0.1075515861	0.5060566902	0.1032940534	0.5060566902	0.3811557146
383	0.1075515861	0.5059249108	0.1031564574	0.5059249108	0.3808141622
384	0.1077879279	0.5057772753	0.1030160356	0.5057772753	0.3804634364
385	0.1077911077	0.5056778986	0.1029329358	0.5056778986	0.3802515534
386	0.1077911077	0.5055483955	0.1027971899	0.5055483955	0.3799140024
387	0.1078439048	0.5053967472	0.102662903	0.5053967472	0.3795747415
388	0.1078439048	0.5052689393	0.1025285374	0.5052689393	0.379240181
389	0.1078405483	0.5051465399	0.1024258437	0.5051465399	0.3789782746
390	0.1078182301	0.5050011776	0.1022983552	0.5050011776	0.3786544548
391	0.1079369812	0.5048314404	0.102188181	0.5048314404	0.3783733675
392	0.1082423354	0.5046475922	0.1020495609	0.5046475922	0.3780227872
393	0.1082701259	0.5045190705	0.101926579	0.5045190705	0.3777112456
394	0.1080856971	0.5043781582	0.1018132537	0.5043781582	0.3774198512
395	0.1080818074	0.5042611667	0.101687533	0.5042611667	0.3771051099
396	0.1080781919	0.5041407677	0.1015591771	0.5041407677	0.3767838764
397	0.1079950171	0.5040258206	0.1014465123	0.5040258206	0.3764991058
398	0.1079969666	0.5038823648	0.1013252713	0.5038823648	0.376188014
399	0.1079969666	0.5037627158	0.1011976125	0.5037627158	0.3758680239
400	0.1081922927	0.503640395	0.1010801894	0.503640395	0.37557032
401	0.1081922927	0.5035222673	0.1009537777	0.5035222673	0.3752530609
402	0.1083012902	0.5033360237	0.1008360615	0.5033360237	0.3749468594
403	0.1085401387	0.503157532	0.1007161781	0.503157532	0.3746407783
404	0.1086285877	0.5030528209	0.100626566	0.5030528209	0.3744113047
405	0.1086641835	0.5029458663	0.1005269821	0.5029458663	0.3741581203
406	0.1087056399	0.50281499	0.1004046976	0.50281499	0.3738477341
407	0.1090828838	0.5027140101	0.1003350516	0.5027140101	0.3736688677
408	0.1090860508	0.5025999344	0.1002317274	0.5025999344	0.3734033093
409	0.1090110456	0.5024509417	0.1001257015	0.5024509417	0.3731266428
410	0.1090693062	0.5023112553	0.1000169424	0.5023112553	0.3728432324
411	0.1090757741	0.5021953698	0.09992245117	0.5021953698	0.3726008467
412	0.1090757741	0.5020839787	0.09980166384	0.5020839787	0.372295882
413	0.1090354535	0.5019649156	0.0997146721	0.5019649156	0.3720680924
414	0.1090354535	0.501854762	0.09959491407	0.501854762	0.3717653959
415	0.1092754519	0.5017528848	0.09952085619	0.5017528848	0.3715708927
416	0.1093369921	0.5016334247	0.09943250774	0.5016334247	0.3713399156
417	0.1094564368	0.5015274611	0.09933700608	0.5015274611	0.3710947739
418	0.1092223757	0.5014202134	0.09922040553	0.5014202134	0.3707991969
419	0.1097078335	0.5012746355	0.09911698983	0.5012746355	0.3705318273
420	0.1097265203	0.5011269505	0.09899266822	0.5011269505	0.3702120759
421	0.1097265203	0.5010210042	0.09887643237	0.5010210042	0.3699171508
422	0.109859565	0.500920968	0.09880412814	0.500920968	0.3697294548
423	0.1097825356	0.500796373	0.09872851022	0.500796373	0.3695330003
424	0.1102137157	0.5006889001	0.09862722359	0.5006889001	0.3692715381
425	0.1101869164	0.5005862701	0.09854240207	0.5005862701	0.3690533112
426	0.1102117392	0.5004734786	0.09846021732	0.5004734786	0.368837809
427	0.110284368	0.5003977585	0.09839363874	0.5003977585	0.3686657443
428	0.110258449	0.5002980813	0.0982825282	0.5002980813	0.3683827756
429	0.110258449	0.500196207	0.09816972137	0.500196207	0.3680954477
430	0.1102777052	0.5000804738	0.09805399104	0.5000804738	0.3677984211
431	0.1103503195	0.4999402858	0.09793622888	0.4999402858	0.3674940112
432	0.1103503195	0.4998404323	0.09782511956	0.4998404323	0.3672104679
433	0.1109221993	0.499715042	0.09772025048	0.499715042	0.3669412768
434	0.1109103808	0.4995980993	0.09761997015	0.4995980993	0.3666779923
435	0.1106483571	0.4995028631	0.09753454336	0.4995028631	0.3664576838
436	0.1106750982	0.4994035297	0.09742587656	0.4994035297	0.3661791264
437	0.1106830912	0.4992876897	0.09733083418	0.4992876897	0.365929005
438	0.1106773973	0.4991611203	0.09722651978	0.4991611203	0.3656532147
439	0.1107333229	0.4990288538	0.09711569152	0.4990288538	0.3653641729
440	0.1107413519	0.4988958514	0.09700172689	0.4988958514	0.3650659177
441	0.1108033571	0.4987999196	0.09690989444	0.4987999196	0.3648279621
442	0.1106813216	0.4986802425	0.09680354661	0.4986802425	0.3645503336
443	0.1106050995	0.4985949894	0.09670866734	0.4985949894	0.3643054066
444	0.110793099	0.4984857493	0.09663127447	0.4984857493	0.3641002244
445	0.1107621867	0.4984019905	0.09657018623	0.4984019905	0.3639358827
446	0.1107468509	0.498289437	0.09647017319	0.498289437	0.3636718701
447	0.1107700264	0.4981768814	0.09637768281	0.4981768814	0.3634287412
448	0.1110943552	0.4980633151	0.096273697	0.4980633151	0.3631550585
449	0.1111481272	0.4979600809	0.09617394551	0.4979600809	0.3628945114
450	0.1110849749	0.4978405449	0.09606164083	0.4978405449	0.3626015137
451	0.1110849749	0.4977513119	0.09595956287	0.4977513119	0.3623382426
452	0.1110849749	0.4976626711	0.09585798762	0.4976626711	0.3620761123
453	0.1114183542	0.4975384699	0.09578188297	0.4975384699	0.3618715437
454	0.1114291194	0.4974436037	0.09568247289	0.4974436037	0.3616114685
455	0.1114291194	0.4973564994	0.0955822176	0.4973564994	0.3613523254
456	0.1112928934	0.4972566021	0.09547791751	0.4972566021	0.3610808115
457	0.111877533	0.4971607116	0.09539352523	0.4971607116	0.3608613529
458	0.1119605922	0.4970774763	0.09531426317	0.4970774763	0.3606534229
459	0.1119605922	0.4969924346	0.09521577755	0.4969924346	0.3603983009
460	0.1119605922	0.4969079567	0.09511777392	0.4969079567	0.3601442787
461	0.1119605922	0.4968260545	0.09502192979	0.4968260545	0.3598954993
462	0.1119605922	0.4967426844	0.09492487473	0.4967426844	0.3596436443
463	0.1119605922	0.4966598667	0.09482829343	0.4966598667	0.3593928729
464	0.1119160785	0.4965542869	0.09474020828	0.4965542869	0.3591572441
465	0.1119145725	0.496485924	0.09466669483	0.496485924	0.3589650838
466	0.1112330651	0.49640637	0.09458919682	0.49640637	0.3587607224
467	0.1116635086	0.4963092713	0.09449878623	0.4963092713	0.3585230744
468	0.1115022153	0.496191872	0.09439095165	0.496191872	0.3582384076
469	0.1113800244	0.4961051408	0.09431310512	0.4961051408	0.3580283991
470	0.1111960884	0.4960358436	0.09423997029	0.4960358436	0.3578350776
471	0.1111960884	0.4959567913	0.09414665256	0.4959567913	0.3575917761
472	0.1111398177	0.4958579266	0.09406300331	0.4958579266	0.3573658101
473	0.111169508	0.4958027343	0.09400890533	0.4958027343	0.357222884
474	0.111158447	0.4957393682	0.09393252152	0.4957393682	0.3570231625
475	0.1113278937	0.4956578949	0.09386526871	0.4956578949	0.3568439379
476	0.1113545746	0.4955539705	0.09377975252	0.4955539705	0.3566188939
477	0.1115575135	0.4954805251	0.09371872078	0.4954805251	0.3564552878
478	0.1114355833	0.4954138206	0.09363812632	0.4954138206	0.3562437899
479	0.1114372756	0.4953578355	0.09359066397	0.4953578355	0.3561147606
480	0.1115080949	0.495261624	0.0935087603	0.495261624	0.3558951893
481	0.1115640992	0.4951460651	0.09341260174	0.4951460651	0.3556381487
482	0.1115426789	0.4950649225	0.09334643339	0.4950649225	0.3554583574
483	0.111498245	0.4949886206	0.09327018013	0.4949886206	0.3552532023
484	0.111498245	0.494914759	0.09318141018	0.494914759	0.3550203699
485	0.111498245	0.4948413855	0.09309306672	0.4948413855	0.3547885266
486	0.111498245	0.4947684968	0.09300514734	0.4947684968	0.3545576675
487	0.1114848662	0.4947142515	0.09294576	0.4947142515	0.3543997455
488	0.1114848662	0.4946421673	0.09285854583	0.4946421673	0.3541705246
489	0.1114883434	0.4945543305	0.09278258997	0.4945543305	0.3539640881
490	0.1114723608	0.4944855545	0.09269818144	0.4944855545	0.3537418617
491	0.1114723608	0.4944148046	0.09261214216	0.4944148046	0.3535153729
492	0.1115417451	0.494340708	0.09257477654	0.494340708	0.35341187
493	0.1117047952	0.4942582308	0.09250870709	0.4942582308	0.3532310303
494	0.1116742817	0.4941743172	0.0924269919	0.4941743172	0.3530097741
495	0.1115693367	0.4940545423	0.09235997099	0.4940545423	0.352822813
496	0.111584565	0.4939605172	0.09227416088	0.4939605172	0.3525943081
497	0.1118743989	0.4938718222	0.09219805801	0.4938718222	0.3523905982
498	0.1118516378	0.4937587707	0.09211379402	0.4937587707	0.3521576219
499	0.1117978688	0.4936941872	0.09204226207	0.4936941872	0.3519643764
500	0.1117793141	0.4936360322	0.09199787022	0.4936360322	0.3518424473
501	0.1117748003	0.4935710781	0.0919169158	0.4935710781	0.3516282712
502	0.1118467043	0.4934886423	0.09185538248	0.4934886423	0.3514600469
503	0.1118467043	0.4934221701	0.09177317327	0.4934221701	0.3512424689
504	0.1118467043	0.4933561362	0.09169135366	0.4933561362	0.3510258052
505	0.1118435129	0.4932927601	0.09161181725	0.4932927601	0.3508149573
506	0.1120306236	0.4931752581	0.09152775629	0.4931752581	0.3505862235
507	0.1120306236	0.493110481	0.09144706467	0.493110481	0.3503722021
508	0.1120921927	0.4930197855	0.09136501179	0.4930197855	0.3501514822
509	0.1121314447	0.4929356938	0.09129793711	0.4929356938	0.3499684021
510	0.1123253104	0.4928580594	0.09123864682	0.4928580594	0.3498043003
511	0.1132033941	0.4927844351	0.09120446832	0.4927844351	0.3497096266
512	0.1134036277	0.4927255115	0.09113124259	0.4927255115	0.3495139973
513	0.1133912604	0.4926638229	0.09107840929	0.4926638229	0.3493701028
514	0.1134364438	0.4925685985	0.09102747375	0.4925685985	0.3492291949
515	0.1134420118	0.4925016031	0.09095430171	0.4925016031	0.3490314165
516	0.1134861619	0.4924025803	0.09087603926	0.4924025803	0.3488132493
517	0.1134861619	0.4923410121	0.090798262	0.4923410121	0.3486060678
518	0.1134594659	0.4922838188	0.09072494684	0.4922838188	0.3484100036
519	0.113513763	0.4921917666	0.09064769082	0.4921917666	0.348198089
520	0.1136013648	0.492054574	0.09056877623	0.492054574	0.3479753
521	0.1136013648	0.491994519	0.09049237902	0.491994519	0.3477713747
522	0.1138543339	0.491866422	0.09041776526	0.491866422	0.3475655277
523	0.1140128173	0.4917294807	0.0903424475	0.4917294807	0.3473571859
524	0.113857542	0.4916599945	0.0902655946	0.4916599945	0.3471495671
525	0.113857542	0.4916023533	0.09019137232	0.4916023533	0.3469509667
526	0.113857542	0.4915452967	0.09011767089	0.4915452967	0.3467536581
527	0.113902845	0.4914851069	0.09004572937	0.4914851069	0.3465612598
528	0.1138873521	0.4914360283	0.08998165501	0.4914360283	0.3463890453
529	0.1138873521	0.491378841	0.0899078866	0.491378841	0.3461913459
530	0.1138666898	0.4912942405	0.08983245711	0.4912942405	0.3459815931
531	0.1138666898	0.4912377979	0.08975937152	0.4912377979	0.3457855221
532	0.1138666898	0.4911817263	0.08968662516	0.4911817263	0.3455902619
533	0.1138666898	0.4911260232	0.08961421618	0.4911260232	0.3453958084
534	0.1140982409	0.4910433134	0.08956076492	0.4910433134	0.3452462444
535	0.1139942032	0.4909898251	0.08949037529	0.4909898251	0.3450568589
536	0.113958895	0.4909330748	0.08943226663	0.4909330748	0.3448958809
537	0.1140981703	0.4908535248	0.089363737	0.4908535248	0.3447064442
538	0.1141450998	0.490744665	0.08928666414	0.490744665	0.3444878088
539	0.1141644234	0.4906692467	0.08923249104	0.4906692467	0.3443343164
540	0.1144226186	0.4905448585	0.08916581159	0.4905448585	0.3441450055
541	0.1147612808	0.4904754362	0.08911753937	0.4904754362	0.3440099809
542	0.1149736595	0.4904177358	0.08906993294	0.4904177358	0.3438777999
543	0.1149736595	0.4903660465	0.08900121749	0.4903660465	0.3436924015
544	0.1147418476	0.4903152812	0.08893420491	0.4903152812	0.3435110159
545	0.1147421188	0.490239072	0.08887581254	0.490239072	0.3433443531
546	0.1144822406	0.4901713156	0.08882757885	0.4901713156	0.3432059268
547	0.1144501969	0.49008883	0.08875730068	0.49008883	0.3430072127
548	0.1144667952	0.4900454419	0.08872015746	0.4900454419	0.3429040287
549	0.1144667952	0.489994291	0.08865200101	0.489994291	0.3427197546
550	0.1146571569	0.4899231619	0.08857716282	0.4899231619	0.3425142715
551	0.1147782961	0.4898558104	0.08852148006	0.4898558104	0.3423588764
552	0.114827269	0.4897945314	0.08846003982	0.4897945314	0.3421905165
553	0.114981833	0.4897334975	0.08840315155	0.4897334975	0.3420308644
554	0.114981833	0.4896838481	0.08833640567	0.4896838481	0.3418499942
555	0.1149772652	0.4896392316	0.08830856763	0.4896392316	0.3417722442
556	0.1154539383	0.4895618595	0.08823852146	0.4895618595	0.3415780847
557	0.1155481422	0.4894775841	0.088165097	0.4894775841	0.3413738288
558	0.1155270785	0.4894212321	0.08811137292	0.4894212321	0.3412245926
559	0.1157202907	0.489340732	0.08806195824	0.489340732	0.3410844093
560	0.1157274522	0.4892724816	0.08800538035	0.4892724816	0.3409236505
561	0.1157274522	0.4892246399	0.08794035321	0.4892246399	0.3407469323
562	0.1157274522	0.4891771117	0.08787562172	0.4891771117	0.3405709332
563	0.115800245	0.4890674964	0.08781670963	0.4890674964	0.3404015612
564	0.1158928731	0.489005175	0.08777047932	0.489005175	0.3402739847
565	0.1158928731	0.4889583849	0.0877064583	0.4889583849	0.3400997019
566	0.1158699275	0.488918036	0.08764971093	0.488918036	0.33994444
567	0.1158699275	0.4888718258	0.08758623927	0.4888718258	0.3397714977
568	0.1158699275	0.4888259181	0.08752305496	0.4888259181	0.3395992569
569	0.1160041918	0.4887465811	0.08747187962	0.4887465811	0.3394556114
570	0.1158710354	0.4886868651	0.08740432791	0.4886868651	0.3392688753
571	0.1158953971	0.4886435742	0.08734411423	0.4886435742	0.3391040005
572	0.1158953971	0.4885987734	0.08728199125	0.4885987734	0.3389343476
573	0.1160074872	0.488540265	0.08725186439	0.488540265	0.3388486364
574	0.1159786553	0.4884966345	0.08721390407	0.4884966345	0.3387392164
575	0.1159786553	0.488452412	0.0871523402	0.488452412	0.3385709275
576	0.1159752613	0.4883944366	0.08710118986	0.4883944366	0.3384245813
577	0.1159686338	0.488356818	0.08704754666	0.488356818	0.3382770653
578	0.1160831254	0.4882515939	0.08699727577	0.4882515939	0.3381325648
579	0.1160387157	0.4881953128	0.08693227817	0.4881953128	0.3379525034
580	0.1160387157	0.4881523401	0.08687192599	0.4881523401	0.3377871784
581	0.1160099488	0.4881083665	0.08681466571	0.4881083665	0.337628447
582	0.1159642314	0.4880643811	0.08675471449	0.4880643811	0.3374635622
583	0.1159642314	0.4880222333	0.08669515852	0.4880222333	0.3373001971
584	0.1159642314	0.4879803609	0.08663586917	0.4879803609	0.337137489
585	0.1160103541	0.4879273663	0.08657319296	0.4879273663	0.3369636148
586	0.1159680743	0.4878603468	0.08651982065	0.4878603468	0.3368093604
587	0.11598685	0.4878101447	0.08648189987	0.4878101447	0.3366982844
588	0.1161007931	0.4877698833	0.08642757829	0.4877698833	0.336547685
589	0.1164537641	0.4877088669	0.08637704227	0.4877088669	0.3364034595
590	0.1164586171	0.4876427125	0.08632417154	0.4876427125	0.3362489417
591	0.1163998763	0.4875642055	0.08627860608	0.4875642055	0.3361161508
592	0.116436935	0.4875218918	0.08623097605	0.4875218918	0.3359833223
593	0.1164320261	0.4874842942	0.08617586116	0.4874842942	0.3358313844
594	0.1164331971	0.4874192263	0.08613067561	0.4874192263	0.3356990399
595	0.116633146	0.4873754826	0.0860774771	0.4873754826	0.335549552
596	0.116633146	0.4873363208	0.08602085033	0.4873363208	0.3353934175
597	0.1165783649	0.4872642471	0.08596249978	0.4872642471	0.3352262167
598	0.1165783649	0.4872255833	0.0859063661	0.4872255833	0.3350713041
599	0.1165535151	0.4871815529	0.08586754833	0.4871815529	0.3349608843
600	0.1170615917	0.4871393185	0.08581639699	0.4871393185	0.3348167449
601	0.1171962394	0.487052477	0.08577660897	0.487052477	0.3346964864
602	0.1173636382	0.486946204	0.08572034816	0.486946204	0.3345336697
603	0.1172343036	0.4868790245	0.08566586233	0.4868790245	0.3343765654
604	0.1172289813	0.4868243933	0.0856159816	0.4868243933	0.3342309807
605	0.1172289813	0.4867871577	0.0855612801	0.4867871577	0.3340796161
606	0.1178803188	0.4867086173	0.08549902294	0.4867086173	0.3339004419
607	0.1178511376	0.4866343938	0.08544186846	0.4866343938	0.3337319322
608	0.1178510415	0.4865820573	0.08539254527	0.4865820573	0.3335902809
609	0.1178510415	0.4865457629	0.08533878876	0.4865457629	0.3334412715
610	0.1178402966	0.4865062455	0.08529787531	0.4865062455	0.3333230743
611	0.11789923	0.4864223823	0.08525737617	0.4864223823	0.3332009942
612	0.11789923	0.4863866454	0.08520418314	0.4863866454	0.3330533902
613	0.1178981804	0.4863520524	0.08515210868	0.4863520524	0.332908767
614	0.1178749733	0.4862995538	0.08509312246	0.4862995538	0.3327422266
615	0.1178749733	0.4862645268	0.08504064333	0.4862645268	0.3325964112
616	0.1180988177	0.486201891	0.08501567391	0.486201891	0.3325205842
617	0.1180783476	0.4861666638	0.08496372298	0.4861666638	0.3323757692
618	0.1180783476	0.486132169	0.08491178503	0.486132169	0.3322313079
619	0.1181024168	0.4860815699	0.08485633442	0.4860815699	0.3320729312
620	0.1181024168	0.486047533	0.08480486045	0.486047533	0.3319296362
621	0.1181221878	0.4859763113	0.08475150411	0.4859763113	0.3317704765
622	0.1181449432	0.4859269973	0.08471527927	0.4859269973	0.3316670904
623	0.1181676442	0.4858663558	0.08468449324	0.4858663558	0.3315733826
624	0.1180994253	0.4858368546	0.08463806815	0.4858368546	0.3314436278
625	0.118119825	0.4857621391	0.08458589328	0.4857621391	0.3312901424
626	0.118160484	0.4857261466	0.08455776536	0.4857261466	0.3312104443
627	0.118160484	0.4856933014	0.08450751719	0.4856933014	0.3310702267
628	0.118099593	0.485647259	0.08445259778	0.485647259	0.3309143354
629	0.118099593	0.485614855	0.08440280165	0.485614855	0.3307752595
630	0.1181304547	0.4855579915	0.08434387336	0.4855579915	0.3306065911
631	0.1181551013	0.4854578012	0.08430112829	0.4854578012	0.3304742475
632	0.1182823791	0.4853797649	0.08424811222	0.4853797649	0.3303193008
633	0.1182583143	0.4853216937	0.08419851784	0.4853216937	0.3301715342
634	0.1184950455	0.4852783139	0.08415577218	0.4852783139	0.3300487352
635	0.1184580097	0.4852375915	0.08411447769	0.4852375915	0.3299300565
636	0.1185495731	0.4851943496	0.08408546935	0.4851943496	0.329845368
637	0.1185339882	0.4851563381	0.08406234472	0.4851563381	0.3297755791
638	0.1185308603	0.4851056724	0.08401799799	0.4851056724	0.3296429559
639	0.1186358195	0.4850743474	0.08397706066	0.4850743474	0.3295262125
640	0.1186974253	0.4849692455	0.08392923657	0.4849692455	0.329380014
641	0.1186974253	0.4849388595	0.08388154999	0.4849388595	0.3292462654
642	0.1186974253	0.4849086711	0.08383406881	0.4849086711	0.3291130395
643	0.1186974253	0.4848786789	0.08378679199	0.4848786789	0.3289803339
644	0.1188167209	0.4848234653	0.08373523712	0.4848234653	0.3288329506
645	0.1188413472	0.4847815598	0.08370951369	0.4847815598	0.3287561008
646	0.1188413472	0.4847520503	0.08366274541	0.4847520503	0.3286246872
647	0.1188413472	0.4847227326	0.08361617791	0.4847227326	0.3284937858
648	0.1192377108	0.4846730767	0.08359821371	0.4846730767	0.3284389966
649	0.1192357911	0.4846473384	0.08355539927	0.4846473384	0.3283183446
650	0.1192470346	0.4845716237	0.08350427927	0.4845716237	0.3281629582
651	0.1187143066	0.4845087382	0.08346532122	0.4845087382	0.328042774
652	0.1190241658	0.4844575322	0.08341710492	0.4844575322	0.3279041188
