fixture_id,date,id,player_appearance_id,period,minute,stage,possession,run_type,min_speed,max_speed,distance,implied_secs_at_max,flag_speed_gt_10_3,flag_implied_duration_gt_30s,flag_known_bad_fixture,flag_reason
1161.0,2025-06-11,1324360,65596,half_1,21,middle,3753,hsr,5.48,5.86,186.794,31.876109215017063,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324361,65596,half_1,22,top,3753,hsr,5.43,6.68,333.28159999999997,49.89245508982036,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324362,65596,half_1,23,top,3752,hsr,5.43,7.12,484.3052,68.02039325842696,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324364,65596,half_1,24,middle,3752,hsr,5.48,5.92,216.704,36.605405405405406,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324366,65596,half_1,25,top,3752,hsr,5.42,6.74,373.0036,55.341780415430264,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324367,65596,half_1,28,top,3752,sprint,6.92,8.5,648.4144,76.28404705882353,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324368,65596,half_1,28,bottom,3753,hsr,5.43,5.99,380.5012,63.52273789649415,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324370,65596,half_1,32,top,3752,sprint,6.87,9.44,740.5296000000001,78.44593220338984,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324371,65596,half_1,32,top,3752,sprint,6.94,7.41,287.812,38.841025641025645,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324373,65596,half_1,32,top,3752,hsr,5.46,6.83,438.548,64.2090775988287,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324376,65596,half_1,34,top,3753,hsr,5.41,5.82,253.4304,43.54474226804123,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324372,65596,half_1,35,middle,3753,sprint,6.89,8.57,663.9884000000001,77.47822637106185,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324377,65596,half_1,35,bottom,3753,hsr,5.45,6.85,240.9464,35.174656934306576,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324378,65596,half_1,36,middle,3753,sprint,6.92,7.54,319.4324,42.3650397877984,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324379,65596,half_1,36,middle,3753,hsr,5.5,6.89,214.0628,31.068621190130628,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324380,65596,half_1,37,bottom,3753,hsr,5.45,6.93,430.7676,62.15982683982684,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324381,65596,half_1,38,middle,3752,hsr,5.5,6.76,291.5852,43.133905325443784,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324382,65596,half_1,40,middle,3753,hsr,5.47,7.26,345.632,47.607713498622594,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324383,65596,half_1,40,middle,3753,hsr,5.43,6.16,501.3868,81.39396103896104,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324386,65596,half_1,46,middle,3752,hsr,5.44,6.93,218.4796,31.526637806637808,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324390,65596,half_2,1,middle,3753,hsr,5.38,7.12,404.1348,56.76050561797752,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324391,65596,half_2,1,top,3753,hsr,5.45,5.87,250.0384,42.595979557069846,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324392,65596,half_2,2,top,3752,hsr,5.42,6.01,223.746,37.22895174708819,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324394,65596,half_2,4,middle,3752,hsr,5.08,7.67,718.6888,93.7012777053455,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324399,65596,half_2,6,middle,3752,hsr,5.44,6.49,320.7024,49.41485362095531,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324398,65596,half_2,7,middle,3753,sprint,6.93,7.78,504.4252,64.83614395886889,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324402,65596,half_2,7,bottom,3753,hsr,5.47,6.91,244.6416,35.40399421128799,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324403,65596,half_2,11,middle,3752,sprint,6.87,7.63,498.0364,65.27344692005242,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324404,65596,half_2,11,middle,3752,sprint,6.86,7.83,503.2912,64.27729246487867,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324405,65596,half_2,11,middle,3752,sprint,6.84,7.88,327.004,41.497969543147214,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324406,65596,half_2,15,top,3752,sprint,6.88,8.4,872.262,103.84071428571427,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324410,65596,half_2,15,middle,3753,hsr,5.46,6.86,378.5748,55.185830903790084,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324411,65596,half_2,17,top,3753,sprint,6.93,8.01,407.8156,50.91330836454432,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324412,65596,half_2,17,top,3753,hsr,5.55,6.85,463.8344,67.71305109489052,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324413,65596,half_2,22,middle,3753,sprint,6.95,7.65,548.1864,71.65835294117647,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324414,65596,half_2,23,top,3752,sprint,6.96,7.41,236.6824,31.94094466936572,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324417,65596,half_2,23,top,3752,hsr,5.56,6.91,390.1316000000001,56.45898697539799,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324420,65596,half_2,29,middle,3753,hsr,5.52,6.69,257.9644,38.559701046337814,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324423,65596,half_2,33,middle,3752,sprint,6.95,9.39,1608.3136,171.27940362087327,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324427,65596,half_2,36,middle,3753,hsr,5.46,6.33,776.5864,122.68347551342812,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324424,65596,half_2,38,top,3753,sprint,6.93,9.28,717.4771999999999,77.31435344827585,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324428,65596,half_2,38,middle,3753,hsr,5.42,6.06,236.45119999999997,39.018349834983496,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324425,65596,half_2,40,bottom,3752,sprint,6.95,7.21,247.7732,34.365214979195564,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324431,65596,half_2,40,bottom,3752,hsr,5.41,6.92,333.6952,48.22184971098266,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324432,65596,half_2,42,middle,3753,sprint,6.94,7.66,382.8796,49.9842819843342,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324434,65596,half_2,42,bottom,3753,hsr,5.42,6.63,348.8944,52.62358974358975,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324435,65596,half_2,42,bottom,3753,hsr,5.41,6.97,547.82,78.59684361549499,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324433,65596,half_2,44,middle,3753,sprint,6.94,8.02,602.596,75.13665835411472,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324439,65596,half_2,45,top,3753,hsr,5.52,6.36,225.878,35.51540880503144,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324440,65596,half_2,45,middle,3752,hsr,5.44,6.7,998.778,149.07134328358208,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324441,65596,half_2,47,top,3753,hsr,5.4,5.74,251.4328,43.803623693379784,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324443,65596,half_2,52,middle,3753,sprint,7.03,8.94,984.2552,110.09565995525728,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324445,65597,half_1,2,middle,3753,hsr,5.46,5.88,186.9496,31.794149659863947,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324446,65597,half_1,2,middle,3753,hsr,5.51,6.37,213.7072,33.54901098901099,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324448,65597,half_1,4,bottom,3753,hsr,5.45,6.37,434.4232,68.19830455259027,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324449,65597,half_1,7,bottom,3752,sprint,6.99,8.49,488.9532,57.59166077738516,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324450,65597,half_1,9,bottom,3753,sprint,6.95,8.22,438.6176,53.35980535279805,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324453,65597,half_1,12,middle,3752,hsr,5.44,5.69,189.2928,33.267627416520206,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324454,65597,half_1,13,middle,3752,hsr,5.49,6.1,250.1272,41.00445901639344,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324456,65597,half_1,17,middle,3752,sprint,6.97,7.68,353.5736,46.03822916666667,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324459,65597,half_1,17,top,3753,hsr,5.49,6.91,350.80240000000003,50.767351664254704,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324457,65597,half_1,19,middle,3752,sprint,6.94,7.28,270.6788,37.18115384615385,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324462,65597,half_1,19,bottom,3752,hsr,5.4,6.91,241.3676,34.930188133140376,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324463,65597,half_1,22,middle,3753,hsr,5.47,7.2,389.4028,54.08372222222222,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324464,65597,half_1,25,bottom,3753,hsr,5.51,6.19,210.2932,33.973053311793215,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324465,65597,half_1,27,bottom,3752,hsr,5.41,6.87,452.5116,65.86777292576419,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324467,65597,half_1,32,top,3752,hsr,5.38,6.38,391.724,61.398746081504704,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324466,65597,half_1,35,top,3753,sprint,6.93,8.26,456.0368,55.21026634382567,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324469,65597,half_1,39,middle,3752,hsr,5.44,6.65,625.922,94.1236090225564,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324470,65597,half_1,40,middle,3753,hsr,5.42,6.5,636.672,97.94953846153847,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324471,65597,half_1,42,top,3752,hsr,5.49,6.41,294.4092,45.929672386895476,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324472,65597,half_1,45,middle,3753,hsr,5.44,6.33,491.6388,77.66805687203791,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324473,65597,half_1,46,top,3753,hsr,5.49,6.07,219.85440000000003,36.219835255354205,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324474,65597,half_2,2,top,3752,hsr,5.49,6.37,274.7592,43.133312401883835,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324475,65597,half_2,3,middle,3752,hsr,5.42,6.34,706.5120000000001,111.43722397476341,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324476,65597,half_2,11,middle,3752,hsr,5.49,6.35,213.2716,33.58607874015748,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324477,65597,half_2,11,middle,3752,hsr,5.46,7.16,538.942,75.27122905027933,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324478,65597,half_2,15,middle,3752,hsr,5.43,6.16,667.75,108.40097402597402,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324479,65597,half_2,24,bottom,3752,hsr,5.43,6.02,277.1944,46.04558139534883,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324481,65597,half_2,31,bottom,3752,sprint,6.94,7.93,475.0532,59.90582597730139,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324483,65597,half_2,33,bottom,3752,hsr,5.4,6.68,430.7976,64.49065868263473,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324484,65597,half_2,40,bottom,3752,sprint,6.95,8.76,695.2392000000001,79.36520547945207,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324486,65597,half_2,43,middle,3752,hsr,5.45,6.41,330.7324,51.59631825273011,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324485,65597,half_2,45,middle,3752,sprint,6.91,7.52,633.5047999999999,84.24265957446808,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324487,65597,half_2,45,middle,3752,hsr,5.43,6.89,318.04560000000004,46.16046444121917,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324869,65598,half_2,22,middle,3753,hsr,5.41,5.75,235.3908,40.93753043478261,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324871,65598,half_2,23,bottom,3752,hsr,5.41,5.58,428.9656,76.87555555555555,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324872,65598,half_2,24,middle,3753,hsr,5.53,6.32,200.4312,31.71379746835443,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324874,65598,half_2,29,middle,3753,hsr,5.42,6.5,484.3,74.50769230769231,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324873,65598,half_2,30,top,3752,sprint,6.95,7.71,422.4164,54.788119325551236,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324877,65598,half_2,31,bottom,3752,sprint,6.93,7.7,406.1536,52.747220779220775,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324879,65598,half_2,33,middle,3753,hsr,5.44,6.54,995.5904,152.23094801223243,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324880,65598,half_2,34,top,3753,hsr,5.5,6.23,517.03,82.9903691813804,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324881,65598,half_2,35,bottom,3752,hsr,5.43,6.98,548.3848,78.56515759312322,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324882,65598,half_2,37,middle,3752,hsr,5.44,5.68,183.3376,32.27774647887324,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324883,65598,half_2,40,top,3753,hsr,5.44,6.44,374.1224,58.09354037267081,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324884,65598,half_2,40,bottom,3752,hsr,5.42,6.87,687.8564,100.12465793304222,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324885,65598,half_2,42,top,3753,hsr,5.46,6.21,342.3856,55.134557165861516,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324886,65598,half_2,43,bottom,3752,hsr,5.44,5.95,402.6796000000001,67.67724369747901,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324887,65598,half_2,45,middle,3753,hsr,5.46,5.8,305.3324,52.643517241379314,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324888,65598,half_2,45,bottom,3752,hsr,5.42,6.09,454.2436,74.58844006568145,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324890,65598,half_2,46,bottom,3753,hsr,5.41,7.1,452.1864,63.68822535211268,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324891,65598,half_2,46,top,3753,hsr,5.49,6.3,236.6316,37.56057142857143,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324889,65598,half_2,48,top,3753,sprint,6.95,8.58,638.3552,74.40037296037296,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324892,65598,half_2,51,middle,3753,sprint,6.88,8.12,832.4348,102.51660098522169,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324894,65598,half_2,52,top,3753,hsr,5.45,6.85,499.7364,72.95421897810219,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324490,65599,half_1,12,middle,3752,hsr,5.43,5.88,273.09839999999997,46.445306122448976,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324492,65599,half_1,16,bottom,3753,hsr,5.49,6.23,527.5608000000001,84.68070626003211,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324493,65599,half_1,19,middle,3752,hsr,5.42,5.75,286.30080000000004,49.791443478260874,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324494,65599,half_1,24,bottom,3752,hsr,5.42,5.94,338.0672,56.91367003367003,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324496,65599,half_1,26,bottom,3753,hsr,5.48,6.42,356.6188,55.54809968847353,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324497,65599,half_1,27,middle,3752,hsr,5.41,5.92,313.7988,53.00655405405406,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324495,65599,half_1,29,top,3753,sprint,6.96,7.85,343.3024,43.7327898089172,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324498,65599,half_1,29,top,3753,hsr,5.36,6.9,770.822,111.71333333333332,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324500,65599,half_1,42,top,3752,hsr,5.48,6.06,290.7848,47.98429042904291,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324501,65599,half_1,46,middle,3752,sprint,6.94,7.99,831.33,104.04630788485608,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324504,65599,half_2,1,middle,3752,hsr,5.51,6.13,313.3332,51.114714518760195,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324505,65599,half_2,2,top,3752,hsr,5.47,6.15,322.77,52.48292682926829,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324506,65599,half_2,3,middle,3753,hsr,5.45,6.25,452.7556,72.44089600000001,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324507,65599,half_2,3,middle,3752,hsr,5.42,7.04,440.4996,62.57096590909091,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324508,65599,half_2,5,top,3752,hsr,5.43,5.92,353.5244,59.71695945945946,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324509,65599,half_2,6,top,3752,sprint,6.98,8.64,616.6428000000001,71.37069444444445,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324512,65599,half_2,18,bottom,3753,hsr,5.47,6.07,278.5792,45.894431630971994,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324513,65599,half_2,22,middle,3753,hsr,5.43,6.07,236.8224,39.01522240527183,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324515,65599,half_2,29,middle,3752,hsr,5.47,5.78,179.5032,31.0559169550173,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324517,65599,half_2,31,bottom,3752,hsr,5.44,6.91,297.3344,43.02958031837916,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324519,65599,half_2,32,middle,3753,hsr,5.43,5.61,271.3528,48.36948306595365,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324520,65599,half_2,40,bottom,3752,hsr,5.44,5.8,385.4136,66.45062068965517,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324521,65599,half_2,42,bottom,3753,sprint,6.99,8.02,355.51120000000003,44.328079800498756,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324522,65599,half_2,45,middle,3752,hsr,5.42,6.91,822.1891999999999,118.98541244573082,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324523,65600,half_1,1,middle,3753,hsr,5.45,5.88,752.3856,127.95673469387755,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324526,65600,half_1,6,middle,3752,hsr,5.47,7.2,302.906,42.070277777777775,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324527,65600,half_1,7,bottom,3752,hsr,5.43,6.63,450.0552,67.88162895927601,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324525,65600,half_1,9,bottom,3753,sprint,6.97,9.09,739.0232000000001,81.30068206820683,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324531,65600,half_1,14,middle,3753,hsr,5.42,5.88,255.3348,43.424285714285716,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324532,65600,half_1,16,middle,3752,hsr,5.45,6.1,332.82320000000004,54.56118032786886,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324533,65600,half_1,17,middle,3752,hsr,5.45,5.87,255.5384,43.5329471890971,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324534,65600,half_1,18,middle,3752,hsr,5.41,5.77,178.9644,31.016360485268635,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324536,65600,half_1,22,middle,3753,hsr,5.41,6.05,401.2276,66.31861157024794,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324538,65600,half_1,23,top,3753,hsr,5.48,6.42,251.7964,39.2206230529595,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324539,65600,half_1,23,top,3752,hsr,5.43,5.9,244.46399999999997,41.43457627118643,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324540,65600,half_1,25,bottom,3753,hsr,5.42,5.94,286.0088,48.14962962962963,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324541,65600,half_1,27,bottom,3752,hsr,5.46,6.27,205.4288,32.7637639553429,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324542,65600,half_1,32,top,3752,hsr,5.41,6.19,293.4232,47.40277867528271,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324543,65600,half_1,33,bottom,3753,hsr,5.48,6.37,360.9248,56.66009419152276,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324544,65600,half_1,34,top,3753,hsr,5.44,6.17,286.9452,46.50651539708266,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324545,65600,half_1,34,middle,3752,hsr,5.42,6.42,305.90840000000003,47.649283489096575,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324546,65600,half_1,39,middle,3752,hsr,5.43,6.27,247.4652,39.46813397129187,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324548,65600,half_1,46,middle,3752,hsr,5.41,6.19,669.6088,108.17589660743133,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324552,65600,half_2,2,top,3752,hsr,5.44,6.94,212.2908,30.58945244956772,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324554,65600,half_2,3,middle,3752,hsr,5.43,6.68,796.192,119.19041916167666,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324555,65600,half_2,5,middle,3753,hsr,5.48,5.92,251.65,42.50844594594595,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324556,65600,half_2,7,middle,3753,hsr,5.46,6.78,381.2404,56.23014749262537,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324557,65600,half_2,9,middle,3753,hsr,5.44,6.74,808.0636000000001,119.89074183976261,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324558,65600,half_2,15,middle,3753,sprint,7.05,7.92,277.0236,34.97772727272727,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324560,65600,half_2,18,bottom,3753,hsr,5.4,5.92,640.6208,108.21297297297298,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324561,65600,half_2,22,top,3752,hsr,5.41,6.39,328.6904,51.43824726134586,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324562,65600,half_2,23,top,3752,hsr,5.45,6.09,249.9076,41.03573070607553,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324563,65600,half_2,23,bottom,3752,hsr,5.41,6.52,592.296,90.84294478527609,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324564,65600,half_2,31,bottom,3752,hsr,5.43,6.83,413.186,60.49575402635431,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324565,65600,half_2,32,middle,3753,hsr,5.43,6.88,358.416,52.0953488372093,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324567,65600,half_2,38,middle,3753,hsr,5.42,6.57,452.2344,68.83324200913242,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324566,65600,half_2,40,middle,3752,sprint,6.89,7.06,258.2688,36.581983002832864,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324569,65600,half_2,40,bottom,3752,hsr,5.48,6.89,419.8392,60.93457184325109,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324570,65600,half_2,45,middle,3752,sprint,6.9,7.69,516.3988,67.15198959687906,False,True,True,implied_duration_gt_30s; known_bad_fixture
1161.0,2025-06-11,1324571,65600,half_2,45,middle,3752,hsr,5.49,6.87,316.9688,46.1381077147016,False,True,True,implied_duration_gt_30s; known_bad_fixture
